TIMESTAMP_START,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,WS_F,RH
2003/8/11 4:30,12.88,5.265,364,1.814,92.1,2.406,87.8
2003/8/11 5:00,13.04,25.47,353.5,1.848,92.1,2.279,87.7
2003/8/11 5:30,13.45,65.04,351.8,2.083,92.1,2.179,86.5
2003/8/11 6:00,14.42,240,333.1,2.81,92.2,2.033,82.9
2003/8/11 6:30,15.82,368.7,322.2,4.037,92.2,2.664,77.55
2003/8/11 7:00,17.08,459.9,306.4,5.213,92.2,2.865,73.24
2003/8/11 7:30,17.94,557.1,307.1,6.166,92.2,2.621,70.02
2003/8/11 8:00,18.78,637.9,326.7,7.432,92.2,2.361,65.72
2003/8/11 8:30,18.88,574.7,339.4,8.432,92.2,3.07,61.35
2003/8/11 9:00,19.04,464.3,361.2,8.823,92.3,2.96,59.96
2003/8/11 9:30,19.5,759,335,9.882,92.2,3.856,56.42
2003/8/11 10:00,19.76,922,332.9,10.349,92.2,3.44,55.09
2003/8/11 10:30,20.09,752.9,334.5,11.043,92.2,2.985,53.05
2003/8/11 11:00,20.73,920,338.2,12.515,92.2,3.281,48.85
2003/8/11 11:30,21.1,859,340.8,13.689,92.2,3.802,45.31
2003/8/11 12:00,21.37,842,341.5,14.414,92.2,3.565,43.36
2003/8/11 12:30,21.56,673.7,328.8,15.149,92.2,3.063,41.16
2003/8/11 13:00,22.02,862,327,16.359,92.1,3.279,38.22
2003/8/11 13:30,22.11,679.9,327.5,16.302,92.1,2.957,38.77
2003/8/11 14:00,22.4,636.8,326.3,16.747,92.1,2.587,38.2
2003/8/11 14:30,22.15,439.8,326.8,16.422,92.1,2.766,38.47
2003/8/11 15:00,21.8,387.6,331.1,14.91,92.1,2.687,42.93
2003/8/11 15:30,21.79,398.8,322.3,15.851,92.1,2.91,39.29
2003/8/11 16:00,21.24,223.4,333.7,13.426,92.2,2.158,46.82
2003/8/11 16:30,20.36,107.2,323.2,11.075,92.2,1.742,53.69
2003/8/11 17:00,19.79,120.8,329,9.662,92.2,1.294,58.15
2003/8/11 17:30,19.87,76.18,321,9.756,92.2,1.522,57.95
2003/8/12 4:30,11.8,7.193,290.2,2.229,92.5,2.794,83.9
2003/8/12 5:00,11.16,36.86,281,1.632,92.5,1.31,87.7
2003/8/12 5:30,11.61,135.5,283.9,1.928,92.5,1.351,85.9
2003/8/12 6:00,12.78,259.7,304.5,2.791,92.6,1.194,81.1
2003/8/12 6:30,14.57,362.1,297.7,4.496,92.6,2.227,72.9
2003/8/12 7:00,15.53,452.3,294.2,5.501,92.6,2.475,68.83
2003/8/12 7:30,16.83,546.5,299.4,7.045,92.6,2.572,63.26
2003/8/12 8:00,17.57,632.4,304.7,8.016,92.6,2.413,60.11
2003/8/12 8:30,18.19,715.9,309.9,8.637,92.6,1.993,58.66
2003/8/12 9:00,18.96,793.3,316,10.033,92.6,2.351,54.24
2003/8/12 9:30,19.41,757.5,333.8,11.317,92.6,2.983,49.81
2003/8/12 10:00,19.22,682.9,334,10.609,92.6,3.247,52.39
2003/8/12 10:30,19.93,700.8,352.4,11.125,92.6,3.251,52.23
2003/8/12 11:00,19.68,494.8,354.8,10.878,92.6,3.505,52.56
2003/8/12 11:30,20.27,683.7,350.9,11.708,92.6,3.415,50.77
2003/8/12 12:00,20.64,632.3,355.9,12.341,92.6,3.377,49.28
2003/8/12 12:30,20.26,401,366.7,11.482,92.6,3.199,51.69
2003/8/12 13:00,20.88,671.3,363.6,12.263,92.6,3.068,50.34
2003/8/12 13:30,20.85,414.1,353.3,11.969,92.6,3.593,51.44
2003/8/12 14:00,20.86,590,356.5,11.565,92.6,3.142,53.11
2003/8/12 14:30,21.3,558.9,335.6,12.12,92.6,2.938,52.17
2003/8/12 15:00,20.62,287,338.9,10.919,92.6,2.801,55.07
2003/8/12 15:30,21.37,401.3,331.8,12.218,92.6,3.209,51.99
2003/8/12 16:00,21.21,336.1,322.2,11.917,92.6,3.196,52.71
2003/8/12 16:30,21.32,261.6,316.1,12.168,92.6,2.744,52.04
2003/8/12 17:00,21.01,166.7,311.7,11.667,92.7,2.583,53.13
2003/8/12 17:30,20.42,92.4,316.9,10.552,92.7,2.198,56.04
2003/8/13 4:30,12.9,19.86,309.7,2.009,92.9,2.967,86.5
2003/8/13 5:00,13.34,71.12,314.5,2.282,92.9,2.37,85.1
2003/8/13 5:30,13.74,94.7,311.8,2.469,92.9,1.71,84.3
2003/8/13 6:00,14.49,180.5,312.2,2.872,92.9,1.291,82.6
2003/8/13 6:30,15.92,288.1,316.2,3.845,92.9,1.21,78.75
2003/8/13 7:00,17.52,345,323.5,5.314,92.9,1.469,73.47
2003/8/13 7:30,18.98,426.2,332.2,6.384,92.9,1.019,70.92
2003/8/13 8:00,20.03,421.2,336.2,8.169,92.9,1.884,65.14
2003/8/13 8:30,20.54,448.9,346.6,9.654,92.9,2.402,60.08
2003/8/13 9:00,21.12,512.7,354,10.774,92.9,2.406,57.01
2003/8/13 9:30,21.56,582.4,356.3,12.028,92.9,2.274,53.28
2003/8/13 10:00,22.15,689.3,362.4,13.209,92.8,2.069,50.51
2003/8/13 10:30,22.36,577,359.9,13.9,92.8,1.619,48.58
2003/8/13 11:00,23,682.2,356.5,14.858,92.8,0.719,47.13
2003/8/13 11:30,22.95,881,356,14.869,92.8,1.643,46.93
2003/8/13 12:00,23.39,828,352.4,15.439,92.8,1.549,46.34
2003/8/13 12:30,23.8,910,356.1,16.149,92.8,1.732,45.24
2003/8/13 13:00,23.9,760.4,357.8,15.214,92.8,1.851,48.72
2003/8/13 13:30,24.17,632,366.9,15.203,92.8,1.631,49.58
2003/8/13 14:00,23.69,515.4,370.3,13.544,92.8,1.951,53.77
2003/8/13 14:30,23.6,630.5,359,12.774,92.8,2.663,56.16
2003/8/13 15:00,23.48,430.4,359.3,12.413,92.8,2.107,57.09
2003/8/13 15:30,23.6,442.8,350.1,12.76,92.8,1.571,56.21
2003/8/13 16:00,23.25,286.2,344,12.479,92.8,1.456,56.26
2003/8/13 16:30,23.26,236.4,340.1,12.526,92.8,1.489,56.12
2003/8/13 17:00,22.63,108.7,340,11.437,92.8,1.231,58.38
2003/8/13 17:30,22.13,59.12,344.3,10.399,92.8,0.984,60.99
2003/8/14 4:30,12.12,13.09,295.8,1.216,93,1.456,91.4
2003/8/14 5:00,12.64,69.22,300.1,1.551,93,1.583,89.4
2003/8/14 5:30,13.92,123.2,308.1,2.211,93,0.694,86.1
2003/8/14 6:00,13.92,100.7,304.7,2.211,93,0.54,86.1
2003/8/14 6:30,15.34,298.2,308.7,3.173,93,0.777,81.8
2003/8/14 7:00,18.16,425.7,314.7,5.554,93,0.724,73.37
2003/8/14 7:30,19.68,515.5,320.1,6.833,93,0.735,70.2
2003/8/14 8:00,20.13,597.5,326.9,7.066,93,1.087,70.03
2003/8/14 8:30,21.52,673.4,335.6,8.999,93,0.939,64.96
2003/8/14 9:00,22.33,741.2,342.5,10.648,93,1.277,60.54
2003/8/14 9:30,23.35,801,351,12.819,93,0.969,55.34
2003/8/14 10:00,23.51,808,356.3,13.748,93,1.283,52.56
2003/8/14 10:30,23.9,590.5,362.8,14.665,92.9,1.401,50.57
2003/8/14 11:00,23.6,580.3,370.8,13.701,92.9,1.644,52.98
2003/8/14 11:30,24.02,709.5,362.4,14.93,92.9,1.281,50.04
2003/8/14 12:00,24.95,884,366.4,17.274,92.9,1.695,45.32
2003/8/14 12:30,25.55,846,378.3,18.622,92.9,1.374,43.12
2003/8/14 13:00,25.14,730.8,365.8,16.899,92.9,2.084,47.11
2003/8/14 13:30,25.46,724.8,366.3,17.839,92.8,1.471,45.22
2003/8/14 14:00,25.52,683.4,362.4,17.301,92.8,2.061,47.06
2003/8/14 14:30,25.8,619.3,365.3,18.325,92.8,1.48,44.85
2003/8/14 15:00,25.94,536.7,362.3,18.588,92.8,1.609,44.52
2003/8/14 15:30,25.76,425.6,351.1,18.318,92.8,1.872,44.74
2003/8/14 16:00,25.73,329.9,348.7,18.418,92.9,1.731,44.34
2003/8/14 16:30,25.41,135.7,362.5,17.822,92.9,1.201,45.11
2003/8/14 17:00,22.09,66.21,369.1,11.062,92.9,4.011,58.4
2003/8/14 17:30,20.51,15.4,335.8,9.211,92.9,2.378,61.84
2003/8/15 4:30,13.94,11.32,307.1,1.959,93.2,2.144,87.7
2003/8/15 5:00,14.53,56.77,307.4,2.416,93.2,2.083,85.4
2003/8/15 5:30,14.72,130,307.6,2.479,93.2,1.703,85.2
2003/8/15 6:00,15.8,220.6,310,3.071,93.2,1.001,82.9
2003/8/15 6:30,17.43,317.7,316.1,4.284,93.2,1.131,78.49
2003/8/15 7:00,19.22,407.3,323.2,6.054,93.2,0.598,72.83
2003/8/15 7:30,19.94,497.5,328.3,6.157,93.2,0.74,73.58
2003/8/15 8:00,20.68,580.7,334.3,7.018,93.2,1.083,71.23
2003/8/15 8:30,21.31,657.7,339.2,8.083,93.2,1.544,68.12
2003/8/15 9:00,21.62,698.9,342.3,8.806,93.3,1.774,65.92
2003/8/15 9:30,22.21,788.5,347,9.718,93.3,1.349,63.72
2003/8/15 10:00,23.13,828,351.8,10.961,93.2,1.177,61.3
2003/8/15 10:30,23.67,861,354.8,12.342,93.2,1.564,57.82
2003/8/15 11:00,24.08,888,356.4,14.093,93.2,1.797,53.01
2003/8/15 11:30,24.47,882,361.7,14.945,93.2,1.966,51.32
2003/8/15 12:00,24.85,863,359.2,15.837,93.2,1.892,49.57
2003/8/15 12:30,25.11,815,358.3,16.556,93.1,2.158,48.09
2003/8/15 13:00,25.46,780.6,359.1,16.94,93.1,2.41,47.98
2003/8/15 13:30,25.8,724.7,361,16.956,93.1,1.921,48.97
2003/8/15 14:00,25.75,655.8,361.5,16.356,93.1,2.319,50.63
2003/8/15 14:30,25.76,581.2,357.3,17.009,93.1,2.606,48.69
2003/8/15 15:00,25.87,507.9,355.2,17.457,93.1,2.326,47.68
2003/8/15 15:30,25.8,418.8,353.2,16.744,93.1,2.334,49.61
2003/8/15 16:00,25.62,319.6,353.2,15.28,93.1,2.099,53.52
2003/8/15 16:30,25.24,227.2,350.2,14.435,93.1,2.33,55.09
2003/8/15 17:00,24.76,133.9,348.3,13.022,93.1,1.885,58.31
2003/8/15 17:30,24.05,39.38,345.4,11.316,93.1,1.595,62.2
2003/8/16 4:30,14.28,3.675,384.7,0.423,93.3,0.527,97.4
2003/8/16 5:00,14.32,27.59,386.4,0.424,93.3,0.817,97.4
2003/8/16 5:30,14.42,33.75,387.4,0.411,93.3,1.17,97.5
2003/8/16 6:00,14.56,54.14,388.5,0.415,93.3,0.696,97.5
2003/8/16 6:30,14.66,64.51,389.7,0.417,93.3,0.52,97.5
2003/8/16 7:00,14.83,123,392,0.422,93.3,0.317,97.5
2003/8/16 7:30,15.31,249.4,377.3,0.435,93.3,0.736,97.5
2003/8/16 8:00,15.71,213.6,348.9,0.482,93.3,0.698,97.3
2003/8/16 8:30,16.09,224.4,350,0.823,93.3,1.094,95.5
2003/8/16 9:00,17.01,414.6,342.7,2.23,93.3,0.852,88.5
2003/8/16 9:30,18.14,453.6,344.2,3.999,93.3,0.474,80.8
2003/8/16 10:00,19.64,432.4,356.2,5.675,93.3,0.74,75.19
2003/8/16 10:30,20.26,324.1,360.9,7.142,93.3,0.541,69.95
2003/8/16 11:00,20.83,532.8,358.4,7.789,93.3,0.958,68.36
2003/8/16 11:30,21.48,770.1,359.4,9.538,93.2,1.26,62.77
2003/8/16 12:00,22.52,747.9,360.2,11.759,93.2,0.952,56.92
2003/8/16 12:30,22.62,786.6,348.4,12.811,93.2,1.481,53.35
2003/8/16 13:00,23.27,734,355.6,14.565,93.1,1.427,49.01
2003/8/16 13:30,23.28,514.6,363.1,14.439,93.1,1.449,49.48
2003/8/16 14:00,23.29,419.9,369.1,14.291,93.1,1.092,50.03
2003/8/16 14:30,23.06,399.4,367.6,13.245,93.1,1.373,53.04
2003/8/16 15:00,22.58,192,383.3,11.756,93.2,1.455,57.09
2003/8/16 15:30,22.27,149,379.5,11.09,93.1,0.701,58.75
2003/8/16 16:00,22.35,140.4,367.6,11.117,93.1,0.587,58.85
2003/8/16 16:30,21.88,97,359.9,9.462,93.1,0.473,63.96
2003/8/16 17:00,21.64,79.12,362.3,9.159,93.1,1.004,64.6
2003/8/16 17:30,21.68,95.9,367.8,9.298,93.1,1.398,64.15
2003/8/17 4:30,12.72,5.926,299.2,1.662,93.3,2.348,88.7
2003/8/17 5:00,12.5,51.81,297.4,1.479,93.3,2.04,89.8
2003/8/17 5:30,13.08,132.3,298.6,1.807,93.3,1.551,88
2003/8/17 6:00,14.96,228,302.9,3.08,93.3,0.972,81.9
2003/8/17 6:30,17.02,327.1,307.6,4.776,93.3,0.646,75.39
2003/8/17 7:00,18.19,427.3,312.3,5.938,93.3,0.878,71.58
2003/8/17 7:30,19.73,521.1,319.8,7.524,93.3,0.641,67.29
2003/8/17 8:00,20.05,619.2,331.2,8.472,93.3,1.172,63.89
2003/8/17 8:30,20.27,471.4,334.5,9.449,93.3,0.917,60.27
2003/8/17 9:00,21.24,780.8,340.8,10.068,93.3,1.715,60.12
2003/8/17 9:30,21.49,831,367.6,10.928,93.3,1.977,57.37
2003/8/17 10:00,21.85,796.2,365.8,11.525,93.2,0.978,56.02
2003/8/17 10:30,21.79,581.8,360.3,11.17,93.2,1.291,57.22
2003/8/17 11:00,22.36,869,350.1,12.313,93.2,1.367,54.45
2003/8/17 11:30,22.82,927,353.5,13.421,93.2,1.495,51.72
2003/8/17 12:00,23.4,887,354.3,14.544,93.1,1.483,49.48
2003/8/17 12:30,23.94,776.9,359.9,15.917,93.1,1.303,46.48
2003/8/17 13:00,23.87,679.4,381.8,15.468,93.1,1.354,47.77
2003/8/17 13:30,24.29,559.7,393.8,16.34,93.1,1.274,46.2
2003/8/17 14:00,23.8,433.4,382.5,15.102,93.1,1.912,48.79
2003/8/17 14:30,24.5,674.8,361.4,16.328,93.1,1.519,46.91
2003/8/17 15:00,24.85,446.5,356.7,17.137,93.1,0.876,45.43
2003/8/17 15:30,24.08,290.3,366.3,15.442,93.1,0.864,48.51
2003/8/17 16:00,24.26,215.7,359.2,15.652,93.1,0.782,48.37
2003/8/17 16:30,23.38,103.5,358.6,13.739,93,0.787,52.22
2003/8/17 17:00,23.32,143.1,372.8,12.976,93,0.872,54.71
2003/8/17 17:30,23.39,88.7,379.6,13.333,93,1.069,53.66
2003/8/18 4:30,12.84,9.45,301.6,1.379,93.1,2.358,90.7
2003/8/18 5:00,12.75,31.45,303.1,1.312,93.1,2.079,91.1
2003/8/18 5:30,13.13,100.3,304.2,1.451,93.1,0.444,90.4
2003/8/18 6:00,15.03,230.2,305.9,2.871,93.1,0.83,83.2
2003/8/18 6:30,16.86,311.8,311.7,3.981,93.1,0.624,79.28
2003/8/18 7:00,19.02,406.3,321.4,5.891,93.1,0.433,73.23
2003/8/18 7:30,19.43,425.9,329.4,6.285,93.1,0.883,72.16
2003/8/18 8:00,20.04,522.6,333.7,6.69,93.1,1.098,71.47
2003/8/18 8:30,21.02,681.9,360.6,7.649,93.1,1.42,69.29
2003/8/18 9:00,20.89,541.9,370.3,7.882,93.1,1.16,68.1
2003/8/18 9:30,22.36,644.5,368.5,10.545,93.1,0.854,60.99
2003/8/18 10:00,22.3,649.3,366,10.51,93.1,1.183,60.98
2003/8/18 10:30,22.08,576.6,355.5,9.876,93,0.963,62.84
2003/8/18 11:00,23.04,679.8,363.8,12.096,93,1.328,57.06
2003/8/18 11:30,23.28,647.3,361.4,12.421,92.9,1.628,56.54
2003/8/18 12:00,23.5,551.3,360.9,12.315,92.9,1.228,57.48
2003/8/18 12:30,23.82,628.2,362.7,12.918,92.9,1.313,56.25
2003/8/18 13:00,24.22,574.4,365,13.455,92.9,1.121,55.51
2003/8/18 13:30,24.45,566.4,363.6,13.593,92.8,1.095,55.67
2003/8/18 14:00,25.09,652.4,361.7,14.794,92.8,1.268,53.56
2003/8/18 14:30,25.18,573.9,359.4,15.713,92.8,1.734,50.94
2003/8/18 15:00,25.37,499.7,356.1,15.694,92.7,1.351,51.55
2003/8/18 15:30,25.85,406.8,349.4,17.017,92.7,0.952,48.94
2003/8/18 16:00,25.68,311.5,340.7,19.439,92.7,1.764,41.08
2003/8/18 16:30,25.09,218.1,335.2,18.238,92.7,1.899,42.75
2003/8/18 17:00,24.01,127.3,328.2,16.157,92.7,2.066,45.9
2003/8/18 17:30,23.13,56.08,327.2,14.332,92.7,1.872,49.4
2003/8/19 4:30,13.42,9.25,328.6,0.909,92.8,2.647,94.1
2003/8/19 5:00,14.41,53.92,320.1,1.264,92.9,2.011,92.3
2003/8/19 5:30,14.4,120.8,296.8,1.526,92.9,0.583,90.7
2003/8/19 6:00,16.05,212.5,300.3,2.646,92.9,0.607,85.5
2003/8/19 6:30,17.97,312.2,305.7,3.998,92.8,1.003,80.6
2003/8/19 7:00,19,416.3,311.8,5.04,92.8,1.967,77.07
2003/8/19 7:30,19.91,513.7,315.7,6.743,92.8,1.715,71.01
2003/8/19 8:00,20.04,598.3,320.5,6.837,92.8,1.555,70.84
2003/8/19 8:30,20.83,673.8,318.3,7.742,92.8,1.301,68.55
2003/8/19 9:00,21.39,737,332.9,8.66,92.8,1.267,66.01
2003/8/19 9:30,22.42,793.6,340,10.188,92.8,1.235,62.45
2003/8/19 10:00,23.11,836,345.7,11.188,92.8,1.352,60.45
2003/8/19 10:30,23.76,855,353,11.853,92.8,1.38,59.71
2003/8/19 11:00,24.51,870,355.4,13.605,92.7,1.38,55.79
2003/8/19 11:30,25.02,870,359,15.044,92.7,1.423,52.58
2003/8/19 12:00,25.74,851,363.7,16.39,92.7,1.424,50.5
2003/8/19 12:30,26.54,810,366.2,18.053,92.7,1.136,47.99
2003/8/19 13:00,26.8,770.7,366.8,18.818,92.6,1.466,46.61
2003/8/19 13:30,27.76,713.4,371,21.155,92.6,1.18,43.26
2003/8/19 14:00,27.9,641.3,372.5,21.253,92.6,1.517,43.46
2003/8/19 14:30,28.01,569.1,373.9,21.53,92.6,1.308,43.09
2003/8/19 15:00,27.93,477.3,372.7,20.835,92.6,1.63,44.67
2003/8/19 15:30,27.76,403.4,376.6,20.189,92.6,2.244,45.85
2003/8/19 16:00,27.7,303.8,374.8,19.666,92.6,1.317,47.07
2003/8/19 16:30,26.96,146.1,366.2,17.245,92.6,1.935,51.53
2003/8/19 17:00,25.5,70.21,365.3,13.54,92.6,1.678,58.52
2003/8/19 17:30,24.65,27.97,367.6,12.068,92.6,1.365,61.11
2003/8/20 4:30,14.78,7.471,314.8,2.17,92.8,2.837,87.1
2003/8/20 5:00,15.15,50.49,314.6,2.532,92.8,2.733,85.3
2003/8/20 5:30,15.59,126.4,315.3,2.799,92.8,2.415,84.2
2003/8/20 6:00,17.16,219,319.8,4.098,92.8,2.095,79.07
2003/8/20 6:30,18.77,313,326.3,5.315,92.8,1.881,75.47
2003/8/20 7:00,20.5,407.6,333.3,6.947,92.8,1.144,71.2
2003/8/20 7:30,21.56,498.1,339.9,8.21,92.9,1.065,68.11
2003/8/20 8:00,22.13,577.1,345.8,8.73,92.8,1.215,67.25
2003/8/20 8:30,22.64,666.4,349.2,9.258,92.8,1.54,66.33
2003/8/20 9:00,22.83,746.2,356.6,9.71,92.8,1.411,65.09
2003/8/20 9:30,23.67,847,369.9,11.023,92.8,1.136,62.33
2003/8/20 10:00,24.24,895,376,12,92.8,1.559,60.37
2003/8/20 10:30,24.57,938,383.2,12.641,92.8,2.207,59.07
2003/8/20 11:00,24.8,790.9,378.6,12.825,92.7,2.081,59.04
2003/8/20 11:30,25,716.4,380,13.318,92.7,2.008,57.97
2003/8/20 12:00,25.73,848,378.9,14.431,92.7,1.641,56.39
2003/8/20 12:30,25.53,758.4,386.1,14.028,92.7,2.798,57.1
2003/8/20 13:00,25.34,488.2,398.9,13.244,92.7,2.175,59.04
2003/8/20 13:30,25.16,382.5,403.9,12.562,92.7,2.015,60.73
2003/8/20 14:00,24.99,392.8,394.6,11.815,92.7,2.285,62.69
2003/8/20 14:30,25.17,408.5,387.4,12.07,92.7,1.847,62.29
2003/8/20 15:00,25.47,442,370.7,12.962,92.7,1.742,60.22
2003/8/20 15:30,25.82,310,374.2,13.749,92.7,0.976,58.67
2003/8/20 16:00,25.56,123,370.8,13.212,92.7,0.538,59.67
2003/8/20 16:30,24.95,61.96,373.4,12.229,92.7,0.878,61.29
2003/8/20 17:00,24.8,36.56,371.7,12.449,92.7,0.937,60.24
2003/8/20 17:30,24.31,23.97,387.3,10.749,92.8,1.14,64.65
2003/8/21 4:30,18.25,3.948,382.2,2.286,93.1,2.583,89.1
2003/8/21 5:00,18.49,23.11,388.3,2.64,93.1,2.44,87.6
2003/8/21 5:30,18.42,46.73,388.4,2.501,93.1,1.655,88.2
2003/8/21 6:00,19.18,95.1,383.7,3.134,93.1,2.056,85.9
2003/8/21 6:30,20.22,116.7,399.1,4.031,93.1,1.556,83
2003/8/21 7:00,20.49,127.3,398.8,3.954,93.2,1.132,83.6
2003/8/21 7:30,20.93,157.7,401,4.36,93.2,1.387,82.4
2003/8/21 8:00,21.4,183.3,405.3,5.112,93.1,2.067,79.95
2003/8/21 8:30,22.41,451,370.3,6.917,93.1,2.125,74.49
2003/8/21 9:00,23.22,626.7,363.1,8.674,93.1,2.122,69.54
2003/8/21 9:30,24.17,688.1,372.6,10.789,93,2.306,64.22
2003/8/21 10:00,24.91,745.1,371.3,12.856,93,2.203,59.21
2003/8/21 10:30,25.25,674.9,382.8,13.723,92.9,2.465,57.33
2003/8/21 11:00,25.63,743.9,374.7,14.655,92.9,2.065,55.45
2003/8/21 11:30,26.3,848,379.3,16.014,92.9,1.793,53.21
2003/8/21 12:00,26.34,570,396.3,16.418,92.9,1.855,52.14
2003/8/21 12:30,26.98,821,383.6,17.262,92.9,2.056,51.54
2003/8/21 13:00,27.27,704.8,381.9,17.674,92.8,1.652,51.22
2003/8/21 13:30,27.67,656.8,372.9,19.724,92.8,2.693,46.82
2003/8/21 14:00,27.75,625.3,371.7,21.78,92.8,3.151,41.55
2003/8/21 14:30,27.81,591.8,365,21.31,92.8,3.465,43.01
2003/8/21 15:00,27.55,471.1,360.9,20.835,92.8,3.606,43.43
2003/8/21 15:30,27.42,384,355.7,20.692,92.8,3.092,43.39
2003/8/21 16:00,26.84,288.3,354.2,18.502,92.8,2.93,47.63
2003/8/21 16:30,26.35,206.6,350.4,16.919,92.8,2.591,50.71
2003/8/21 17:00,25.39,68.84,342.1,14.665,92.8,2.456,54.78
2003/8/21 17:30,24.23,33.83,342.4,13.079,92.8,1.941,56.78
2003/8/22 4:30,20.9,0.533,409.7,3.709,92.7,3.328,85
2003/8/22 5:00,20.08,15.79,404.2,1.551,92.6,3.795,93.4
2003/8/22 5:30,20.34,46.65,388.2,1.959,92.6,2.631,91.8
2003/8/22 6:00,20.52,53.47,397,2.198,92.6,2.808,90.9
2003/8/22 6:30,20.73,24.48,405.6,2.642,92.6,3.563,89.2
2003/8/22 7:00,20.8,65.73,410.9,2.752,92.6,2.563,88.8
2003/8/22 7:30,20.92,97.4,412.3,2.599,92.5,2.639,89.5
2003/8/22 8:00,21.83,316.9,393.5,3.769,92.5,4.012,85.6
2003/8/22 8:30,22.39,288.9,401.9,4.739,92.5,4.481,82.5
2003/8/22 9:00,21.8,165.5,406.3,3.867,92.5,5.029,85.2
2003/8/22 9:30,21.35,380.1,407.2,2.516,92.4,3.76,90.1
2003/8/22 10:00,22.33,368.7,405.8,3.859,92.3,4.032,85.7
2003/8/22 10:30,22.05,149.3,413.5,3.74,92.3,4.426,85.9
2003/8/22 11:00,20.95,97.7,416.9,1.959,92.3,4.149,92.1
2003/8/22 11:30,20.93,156.5,411.5,1.709,92.2,3.204,93.1
2003/8/22 12:00,21.24,123.9,413.9,2.121,92.2,4.039,91.6
2003/8/22 12:30,21.15,128.5,413.7,1.983,92.1,4.176,92.1
2003/8/22 13:00,21.16,135.2,418,1.759,92,3.761,93
2003/8/22 13:30,21.12,83.6,420.6,1.729,92,3.637,93.1
2003/8/22 14:00,21.28,167.4,418.5,1.772,91.9,3.591,93
2003/8/22 14:30,22.24,344.6,397.6,3.22,91.9,7.283,88
2003/8/22 15:00,22.54,198.7,404.4,3.908,92,5.164,85.7
2003/8/22 15:30,22.14,29.09,416.7,3.441,92.1,4.122,87.1
2003/8/22 16:00,20.33,10.35,412.2,1.814,92.1,4.474,92.4
2003/8/22 16:30,19.35,12.2,402.4,1.64,92.2,3.497,92.7
2003/8/22 17:00,18.67,20.16,386.3,1.787,92.2,2.787,91.7
2003/8/22 17:30,18.34,6.711,379.9,1.666,92.2,2.19,92.1
2003/8/23 4:30,15.28,2.538,334.8,1.546,92.6,2.173,91.1
2003/8/23 5:00,14.97,24.78,327.8,1.379,92.6,2.246,91.9
2003/8/23 5:30,15.03,58.93,336.5,1.384,92.7,1.717,91.9
2003/8/23 6:00,15.41,85.2,376.4,1.716,92.6,2.035,90.2
2003/8/23 6:30,16,213,323.3,2.474,92.6,2.042,86.4
2003/8/23 7:00,16.96,364.1,330.4,4.273,92.6,2.297,77.9
2003/8/23 7:30,17.23,299.1,349.2,4.813,92.6,2.361,75.53
2003/8/23 8:00,17.63,442.1,341.2,5.238,92.6,2.569,74.03
2003/8/23 8:30,18.34,669.9,337.5,5.994,92.6,2.672,71.58
2003/8/23 9:00,18.77,593.2,338.2,6.517,92.6,2.674,69.92
2003/8/23 9:30,19.14,797.9,345.9,7.45,92.6,3.228,66.4
2003/8/23 10:00,19.6,538,359.7,7.869,92.6,2.628,65.51
2003/8/23 10:30,20.06,702.7,361.2,8.609,92.6,2.778,63.33
2003/8/23 11:00,20.59,749.8,361.9,9.523,92.6,3.065,60.74
2003/8/23 11:30,20.64,737.9,357.3,9.738,92.6,3.079,59.98
2003/8/23 12:00,21.26,735.6,366.5,10.778,92.6,3.135,57.36
2003/8/23 12:30,21.25,769.7,362.1,10.908,92.6,3.306,56.82
2003/8/23 13:00,21.46,713.6,343.2,11.164,92.6,4.281,56.37
2003/8/23 13:30,20.9,314.6,357.6,9.865,92.6,3.272,60.1
2003/8/23 14:00,21.22,426.3,355.5,10.52,92.6,3.378,58.28
2003/8/23 14:30,21.19,401,353.1,10.644,92.6,2.989,57.71
2003/8/23 15:00,21.01,267,351.4,10.178,92.6,2.636,59.11
2003/8/23 15:30,21.09,177.4,357.6,10.301,92.6,2.353,58.82
2003/8/23 16:00,21.05,224,359.3,10.258,92.6,2.922,58.89
2003/8/23 16:30,20.63,185.1,331.3,9.063,92.6,2.586,62.73
2003/8/23 17:00,20.3,142.1,322.4,8.106,92.5,2.465,65.98
2003/8/23 17:30,19.48,57.76,316.7,6.665,92.5,2.053,70.57
2003/8/24 4:30,12.44,3.235,279.3,0.751,92.6,1.465,94.8
2003/8/24 5:00,12.12,24.67,340.916,0.65,92.6,1.49,95.4
2003/8/24 5:30,12.52,97.1,331.433,0.697,92.6,1.241,95.2
2003/8/24 6:00,13.61,124.6,333.145,1.123,92.6,0.353,92.8
2003/8/24 6:30,14.65,260.7,328.825,1.785,92.6,0.671,89.3
2003/8/24 7:00,16.68,390.5,319.233,3.865,92.6,0.336,79.65
2003/8/24 7:30,17.39,374.9,315.717,4.152,92.6,0.831,79.1
2003/8/24 8:00,17.07,361,317.863,3.641,92.6,1.283,81.3
2003/8/24 8:30,17.52,390.2,315.325,4.012,92.6,0.99,79.97
2003/8/24 9:00,18.12,534.3,358.2,5.086,92.6,1.524,75.55
2003/8/24 9:30,18.33,669,356.3,5.63,92.5,1.17,73.29
2003/8/24 10:00,19.5,539,361.2,8.474,92.5,1.435,62.63
2003/8/24 10:30,19.65,692.4,358.4,7.738,92.5,1.823,66.19
